tifinagh,latin,arabe,recorded,default_audio
ⵜⵓⵎ ⴰⵢⴷ ⵉⴳⴰⵏ ⴰⵏⵎⵀⴰⵍ ⵏ ⵜⵔⴱⵉⵄⵜ.,tmz_sentence_468,,false,common_voice_zgh_40055195.mp3
"ⴰⵎⵙⴰⴼⴰⴹ, ⴰⴷ ⴰⴽⴽⵯ ⵉⵅⵛⵏⵏ ⵉⵛⵇⵇⵓⵏ ⴳ ⵜⵓⴷⵔⵜ.",tmz_sentence_469,,false,common_voice_zgh_40055196.mp3
ⵉⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⵎⴰⵏⵏⴰⴷ ⴳ ⵢⴰⵏ ⵡⴰⴷⴷⴰⴷ ⴰⵀⵉⵙⵜⵉⵔⵉ.,tmz_sentence_470,,false,common_voice_zgh_40055197.mp3
ⵍⴰ ⵥⵕⵕⴰⵖ ⴰⵎⵃⴹⴰⵕ ⵉⵃⵕⵛⵏ.,tmz_sentence_471,,false,common_voice_zgh_40055198.mp3
ⵀⴰ ⵉⵢⵉ ⴷⴷⵉⵖ ⵙ ⵢⴰⵏ ⵓⵎⵎⵓⴷⴷⵓ.,tmz_sentence_472,,false,common_voice_zgh_40055199.mp3
ⵀⴰⵜ ⵏⵜⵜⴰⵜ ⴰⵢⴷ ⵉⵙⵔⵙⵏ ⵜⴰⵙⵖⵓⵏⵜ ⵅⴼ ⵜⴷⴰⴱⵓⵜ.,tmz_sentence_473,,false,common_voice_zgh_40055200.mp3
ⵜⵓⴷⵔⵜ ⵏⵏⵖ ⴰ ⵖ ⵏⵍⵍⴰ.,tmz_sentence_474,,false,common_voice_zgh_40055201.mp3
ⵇⵇⴰⴷ ⴳⴳⵖ ⵎⵉⵏ ⵜⵅⵙⴷ.,tmz_sentence_475,,false,common_voice_zgh_40055208.mp3
ⵉⵍⴰ ⴰⵏⴰⵙⵉⵡ ⵏ ⵜⵎⴰⵣⵉⵖⵜ ⴳ ⵓⵎⵙⵙⵓⴷⵙ ⵏⵏⵙ.,tmz_sentence_476,,false,common_voice_zgh_40055209.mp3
ⵖⵍⵙⵖ ⵉ ⴽⵢⵢ?,tmz_sentence_477,,false,common_voice_zgh_40055210.mp3
ⴰⵎⵛⵛⵉⵡⵕ.,tmz_sentence_478,,false,common_voice_zgh_40055211.mp3
ⵉⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⵜⵓⵎ ⵜⵣⵡⴰⵔ ⴰⵙ ⴱⴷⴷⴰ ⵜⴰⵡⵏⵣⴰ ⵎⴰ ⵜⵍⴰ ⵜⵓⴷⵔⵜ ⵏⵏⵙ.,tmz_sentence_479,,false,common_voice_zgh_40055212.mp3
ⵓⵔ ⵉⴼⵓⵍⴽⵉⵏ ⵢⴰⵏ ⵉⵏⵇⵇⴰⵏ ⵜⵉⴽⵟⵟⵓⴼⵉⵏ ⴰ ⵜⴰⵔⵡⴰ.,tmz_sentence_480,,false,common_voice_zgh_40055213.mp3
ⵓⵔ ⵉⵙⵙⵉⵏ ⵎⴰ ⴳ ⵉⴽⵛⵎ ⵉⴼⵉⵍⵓ ⵜⴰⴱⴰⵔⴷⴰ,tmz_sentence_481,,false,common_voice_zgh_40055214.mp3
ⵓⵔ ⴷⴰ ⵉⵜⵜⵓⵖⵓⵍ ⴰⵎⴰⵏ ⵖⴰⵙ ⴰⵖⵢⵓⵍ,tmz_sentence_482,,false,common_voice_zgh_40055215.mp3
ⵢⵓⵛⴰ ⴰⵖ ⴰⵎⵛⵉⵛ ⴰ.,tmz_sentence_483,,false,common_voice_zgh_40055216.mp3
"ⵉⵙⴰⴼⴼⵏ ⵏ ⴷⵔⴰ, ⴷⴰⴷⵙ, ⵣⵉⵣ,ⵖⵔⵉⵙ ⴷ ⴳⵉⵔ.",tmz_sentence_484,,false,common_voice_zgh_40055222.mp3
ⵓⵔ ⵜⵙⵡⵉⵜ ⵜⴰⵥⴰⵍⵉⵎⵜ.,tmz_sentence_485,,false,common_voice_zgh_40055223.mp3
ⴷⴰ ⴰⴱⴷⴰ ⵉⵜⵜⵉⵍⵉ.,tmz_sentence_486,,false,common_voice_zgh_40055224.mp3
ⵍⵍⴰⵏ ⵓⴽⴰⵏ ⵙⵓⵍ ⵎⵉⴷⴷⵏ ⴳ ⵜⵎⴰⵣⵉⵔⵜ ⴰⴷ ⴰⴷ ⵣⵣⵉⴳⵉⵣⵏ ⵙ ⵉⴱⴰⵛⵉⵍⵏ.,tmz_sentence_487,,false,common_voice_zgh_40055225.mp3
"ⵉⵖ ⵜⵣⵎⵔⴷ, ⵜⵔⵡⴰⵃⵜ ⴰⴽⵉⴷⵏⵖ.",tmz_sentence_488,,false,common_voice_zgh_40055226.mp3
ⵙⵡⵉⵏⴳⵎ ⵖ ⴰⵢⵍⵍⵉ ⴰⴽ ⵏⵏⵉⵖ.,tmz_sentence_489,,false,common_voice_zgh_40055227.mp3
ⵓⵔ ⴷⵊⵉⵏ ⵉⵍⵉ ⵉⵙⴽⴰⵡⵏ,tmz_sentence_490,,false,common_voice_zgh_40055228.mp3
ⵓⵔ ⴰⵖ ⵙⵓⵍ ⵉⵜⵜⵖⵏⵏⴰⵊ ⵜⵓⵎ.,tmz_sentence_491,,false,common_voice_zgh_40055229.mp3
ⵉⵍⵓⵥ ⴱⴷⴷⴰ ⵜⵓⵎ ⵏⵜⵜⴰ.,tmz_sentence_492,,false,common_voice_zgh_40055230.mp3
ⴷ ⴰⵙⵍⵎⴰⴷ ⵏ ⵜⵓⴱⵉⵔⵜ.,tmz_sentence_493,,false,common_voice_zgh_40055231.mp3
ⴰⵡⵙ ⴰⵙⵏ,tmz_sentence_494,,false,common_voice_zgh_40055232.mp3
ⵉⴽⵯⵔⵎ ⴱⴰⵀⵔⴰ ⵓⵃⴰⵏⵓ ⵉⵏⵓ.,tmz_sentence_495,,false,common_voice_zgh_40055233.mp3
ⵓⵔ ⵉⵔⵉ ⵙⴰⵎⵉ ⴰⴷ ⵉⵙⵙⵅⵙⴰⵔ ⵉⴷⵔⵉⵎⵏ ⵏⵏⵙ ⵅⴼ ⵉⵢⵙⴰⵏ.,tmz_sentence_496,,false,common_voice_zgh_40055234.mp3
ⵎⵙⵍⵖ ⵉⵖⵔⴱⴰⵏ ⵙ ⵓⵎⵍⵉⵍ.,tmz_sentence_497,,false,common_voice_zgh_40055235.mp3
ⴰⵔ ⵉⵊⴷⴷⵔ ⵓⴽⵛⵛⵓⴹ.,tmz_sentence_498,,false,common_voice_zgh_40055236.mp3
"ⵓⴽⵣⵖ, ⵎⴰⵛⴰ ⵓⵔ ⵣⵎⵉⵔⵖ ⴰⴷ ⴷⴳⴳⵉⵖ.",tmz_sentence_499,,false,common_voice_zgh_40055237.mp3
ⵖⵔⵉ ⵉⵊⵊ ⵏ ⵓⵙⵇⵙⵉ.,tmz_sentence_500,,false,common_voice_zgh_40055238.mp3
ⴰⵔ ⵉⵙⴰⵡⴰⵍ ⵜⵓⵎ ⵜⴰⴼⵕⴰⵏⵙⵉⵙⵜ ⵎⵍⵉⵃ.,tmz_sentence_501,,false,common_voice_zgh_40055239.mp3
"ⵉⴷⴷⴰ ⵓⵙⵔⵣ, ⵉⴷⴷⴰ ⵓⴼⵓⵍⵍⵓⵙ",tmz_sentence_502,,false,common_voice_zgh_40055240.mp3
ⵉⵙ ⵜⴳⴰ ⵜⵡⵓⵔⵉ ⵏⵏⵓⵏ ⵜⵉⵎⵉⵣⵉⵜ?,tmz_sentence_503,,false,common_voice_zgh_40055241.mp3
ⴷⴰⵔⵉ ⴽⵔⴰ ⵏ ⵉⵎⴷⴷⵓⴽⴽⴰⵍ ⵖ ⴱⵓⵙⵜⵏ.,tmz_sentence_504,,false,common_voice_zgh_40055242.mp3
ⵉⵏⵖⴰ ⴰⵖ ⵖⵉⴷ ⵡⴰⴱⵉⴱⴰ ⵙ ⵓⵔⵡⴰⵙⵙ.,tmz_sentence_505,,false,common_voice_zgh_40055243.mp3
ⵄⴰⴼⴰ ⴽⵎ ⴰⴷ ⵖⵉⴷ ⵓⵔ ⵜⵙⵓⵍⴰⴼⴷ?,tmz_sentence_506,,false,common_voice_zgh_40055244.mp3
ⵅⵙⵖ ⵅⴰⵙ ⴰⴷ ⵢⵉⴷⵎ ⵉⵍⵉⵖ.,tmz_sentence_507,,false,common_voice_zgh_40055245.mp3
ⵉⵏⵓⴼⵍ ⵓⴱⵍⵀⴰⵡ ⴰ.,tmz_sentence_508,,false,common_voice_zgh_40055246.mp3
ⵎⴰⴷ ⵉⴳⴰ ⵙⴰⵎⵉ?,tmz_sentence_509,,false,common_voice_zgh_40055247.mp3
"ⵜⵍⵍⴰ ⴷⵉⴳⵙ ⵜⵉⴹⵜ ⵏ ⵜⴰⴷⴷⴰⵔⵜ, ⵢⴰⵏ ⵓⴷⵖⴰⵔ ⴱⵍⴰ ⵜⴰⴷⵓⵍⵉ.",tmz_sentence_510,,false,common_voice_zgh_40055248.mp3
ⵜⴰⵎⵚⵔⵉⵜ ⵜⴳⴰ ⴰⵃⴰⵏⵓ ⵏ ⵉⵏⴱⴳⴰⵡⵏ.,tmz_sentence_511,,false,common_voice_zgh_40055249.mp3
ⵊⵊⴰⵎⵜ ⵉⵢⵉ ⴰⴷ ⴼⴼⵖⵖ!,tmz_sentence_512,,false,common_voice_zgh_40055250.mp3
ⵉⵣⵓⵢⵜ ⵓⴼⵔⵓ ⴷ ⵜⵉⵜⴰⵔ,tmz_sentence_513,,false,common_voice_zgh_40055251.mp3
ⵜⵇⵇⵍⴱ ⵍⴰⵢⵍⴰ.,tmz_sentence_514,,false,common_voice_zgh_40055252.mp3
"ⵎⴰ ⵖⵔⴰⵏⵜ ⵜⴰⵙⴽⵍⴰ ⴷⴳ ⵜⵙⴷⴰⵡⵉⵜ, ⵏⵖ ⵎⴰ?",tmz_sentence_515,,false,common_voice_zgh_40055253.mp3
ⵎⴰⵏⵉⴽ ⵔⴰⴷ ⵉⴳ ⵓⴼⵙⵙⴰⵢ ⵏ ⵓⵎⵓⴽⵔⵉⵙ ⴰⴷ?,tmz_sentence_516,,false,common_voice_zgh_40055254.mp3
ⵔⵉⵖ ⴰⴷ ⵜ ⵓⵜⵖ ⵡⴰⵢⵏⵏⵉ ⵉⵔⵓⵔ ⵉⵢⵉ.,tmz_sentence_517,,false,common_voice_zgh_40055255.mp3
ⵍⴰⵖⴰ ⵉⵢⵉ ⴽⵓⴷⵏⵏⴰ ⴷ ⵜⵓⴹⵉⴷ.,tmz_sentence_518,,false,common_voice_zgh_40055256.mp3
ⵜⵔⵓⴱⵍⵉ ⵜⵎⵜⵜⴰⵏⵜ ⵏ ⵙⴰⵎⵉ ⴰⵢⵜ ⵓⵙⵓⵏ.,tmz_sentence_519,,false,common_voice_zgh_40055258.mp3
ⵡⵉ ⵉⵇⵇⴰⵔⵏ ⵎⴰⵏ ⴰⵢⴰ?,tmz_sentence_520,,false,common_voice_zgh_40055259.mp3
ⵙⵓⵍ ⵓⴽⴰⵏ ⴷ ⵜⵜⴰⵛⴽⴰⵏⵜ ⵜⵓⵣⵉⵏⵉⵏ ⵏ ⵜⵖⵓⵙⵉ.,tmz_sentence_521,,false,common_voice_zgh_40055260.mp3
ⵉⵙ ⵜⵣⵣⵔⵉⴷ ⴰⴽⵔⵉⵙⵎⴰⵙ ⵉⴼⵓⵍⴽⵉⵏ?,tmz_sentence_522,,false,common_voice_zgh_40055261.mp3
ⵉⵙⵙⵓⵙⵎ ⵉⵢⵉ ⴽⵉⵖ ⴰⴽ ⵉⵡⵙⵖ.,tmz_sentence_523,,false,common_voice_zgh_40055262.mp3
ⵜⵉⵥⵓⵔⵉⵡⵉⵏ ⵏ ⵜⵖⵣⵓⵜ.,tmz_sentence_524,,false,common_voice_zgh_40055263.mp3
ⵓⵔ ⴳⵉⵖ ⵜⴰⵎⵥⵕⵓⵏⵜⵉⵜ.,tmz_sentence_525,,false,common_voice_zgh_40055264.mp3
ⵔⵎⵙⵖ.,tmz_sentence_526,,false,common_voice_zgh_40055265.mp3
ⵜⵍⵍⴰ ⵜⴱⵉⴱⵍⵢⵓⵜⵉⴽⵜ ⴳ ⵍⵍⴰⵏ ⵉⴷⵍⵉⵙⵏ ⵉⴳⴳⵓⴷⵉⵏ ⵉ ⵡⵉⵏⵏⴰ ⵉⵔⴰⵏ ⴰⴷ ⵉⵖⵔ.,tmz_sentence_527,,false,common_voice_zgh_40055266.mp3
ⵉⵙⵙⵓⴼⴰ ⵓⵏⵙⵙⵉⵅⴼ ⴰⵢⵣⵏⵀⴰⵡⵔ ⴰⵡⴰⵍ ⵏⵏⵙ.,tmz_sentence_528,,false,common_voice_zgh_40055267.mp3
ⵓⵣⵣⵍⵏ ⵖⵔ ⵜⵣⵎⴰⵍⵜ.,tmz_sentence_529,,false,common_voice_zgh_40055268.mp3
"ⵉⵙ ⵜⵙⵙⵏⴷ ⵎⴰⵙⵉⵏ? ""ⵢⴰⵀ"" ⴰⴽⴰⴷ ⵉⵙⵙⵏ ⴰⴷ ⵉⴽⴽⴰⵜ ⴰⴳⴰⵏⴳⴰ ⵉ ⵉⵚⵡⴰⴱⵏ ⴳ ⵜⵄⵛⵓⵕⵜ.",tmz_sentence_530,,false,common_voice_zgh_40055269.mp3
ⵓⵔ ⴰⴷ ⴰⴽⴽⵯ ⵉⵙⴽⵔ ⵜⵓⵎ ⵎⴰⵢⴰⵏⵏ.,tmz_sentence_531,,false,common_voice_zgh_40055270.mp3
ⵏ ⵡⵓⵍ.,tmz_sentence_532,,false,common_voice_zgh_40055271.mp3
ⵉⵍⵍⴰ ⵖⵉⴼⵉ ⴰⴷ ⴷⴷⵓⵖ ⵖⵉⵍⴰⴷ.,tmz_sentence_533,,false,common_voice_zgh_37838337.mp3
ⵉⵙⵎ ⵏ ⴱⵓ ⵜⵃⴰⵏⵓⵜ ⵉⴳⴰ ⵃⵎⵎⵓ.,tmz_sentence_534,,false,common_voice_zgh_37838338.mp3
ⵏⴼⵜⴰ ⴰⴷ ⴷ ⵏⵙⵖ ⴰⵙⵎⵎⴰⵡⴷ.,tmz_sentence_535,,false,common_voice_zgh_37838339.mp3
ⵎⴰⴼ ⵜⵙⴽⵔⵜ ⵎⴰⵏ ⴰⵢⴰ?,tmz_sentence_536,,false,common_voice_zgh_37838340.mp3
ⵖⴰⵔ ⵓⵛ ⵜⴰⵡⵍⴰⴼⵜ ⴰⴷ ⵉ ⵡⵏⵏⵉ ⵜⵜ ⵉⵅⵙⵏ.,tmz_sentence_537,,false,common_voice_zgh_37838341.mp3
ⵎⴰⵏ ⴰⵏⴰⵡ ⵏ ⵉⵎⵓⴽⵔⵉⵙⵏ ⴰⴷ ⵖⵓⵔⵓⵏⵜ?,tmz_sentence_538,,false,common_voice_zgh_37838372.mp3
"ⵙⵡⵉⵖ ⴰⵜⴰⵢ ⵎⵉⵏ ⵙⵙⴽⴽⵯⴰⵕ, ⵎⵉⵏⵣⵉ ⵅⵙⵖ ⴰⴷ ⵍⵓⵃⵖ ⵛⴰ ⴷⴳ ⵓⵙⵜⴰⵍ.",tmz_sentence_539,,false,common_voice_zgh_37838373.mp3
ⴰⵢⵢⴰⵢ!,tmz_sentence_540,,false,common_voice_zgh_37838374.mp3
ⵉⵙⴰⵇⵙⴰ ⵜⵓⵎ ⴼ ⵎⴰⵢⴰⴷ.,tmz_sentence_541,,false,common_voice_zgh_37838375.mp3
ⵉⴷⴷⴰ ⵖⵔ ⵡⵔⴷⵊⴰ.,tmz_sentence_542,,false,common_voice_zgh_37838376.mp3
ⵎⴰ ⵔⴰⴷ ⵉⵊⵕⵓ ⵉ ⵊⵊⴰⴱⴱⵓⵏ?,tmz_sentence_543,,false,common_voice_zgh_37838411.mp3
ⵜⵉⴷⵜ ⴰⴷ ⵉⴳⴰ ⵎⴰⵢⴰⵏⵏ ⵙ ⵜⵎⴳⵕⵥⵉ.,tmz_sentence_544,,false,common_voice_zgh_37838412.mp3
ⵙⵍⵍⴰⵖ ⵎⴰⵙ...,tmz_sentence_545,,false,common_voice_zgh_37838413.mp3
ⵉⵇⵇⴰⵏ ⴷ ⵜⵓⵎ ⴰⴷ ⵓⵔ ⵉⵜⵜⵉⵏⵉ ⵣⵓⵏ ⴷ ⵜⵉⵖⴰⵡⵙⵉⵡⵉⵏ ⴰⴷ ⵉ ⵎⴰⵔⵉ.,tmz_sentence_546,,false,common_voice_zgh_37838414.mp3
ⵎⴰⵏⵉ ⵜⵓⵖⴰ ⵜⵉⵏⵄⴰⵛⵉⵏ ⵏⵏⵓⵏ?,tmz_sentence_547,,false,common_voice_zgh_37838415.mp3
"ⵜⴰⴷ, ⵓⵔ ⴼⵍⵍⴰⵙ ⵚⴽⴽⵉⵏ.",tmz_sentence_548,,false,common_voice_zgh_37838630.mp3
ⵓⵔ ⵜⵜ ⴰⴽⴽⵯ ⵉⵡⵉⵖ ⵖ ⴰⵢⵍⵍⵉ ⵙ ⴰⵔ ⵉⵜⵜⵉⵏⵉ.,tmz_sentence_549,,false,common_voice_zgh_37838631.mp3
"ⴰⴷ ⵉⴳⴰⵏ ⵜⵉⴷⵜ, ⵓⵔ ⵉⵖⵉⵢ ⵉ ⵜⵡⵓⵔⵉ.",tmz_sentence_550,,false,common_voice_zgh_37838632.mp3
ⵉⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⵙⴰⵎⵉ ⵉⵃⵎⵍ ⵜⵉⴼⵔⵅⵉⵏ.,tmz_sentence_551,,false,common_voice_zgh_37838633.mp3
ⵍⴱⴷⴰ ⵜⵜⵉⵍⵉⵏⵜ ⴰⴽⵉⴷⵏⵖ.,tmz_sentence_552,,false,common_voice_zgh_37838687.mp3
ⵡⵏⵏⵉ ⵢⵓⴽⵔⵏ ⵜⴰⵎⵍⵍⴰⵍⵜ ⵉ ⵖⴰ ⵢⴰⴽⵯⵔⵏ ⴰⴼⵓⵏⴰⵙ.,tmz_sentence_553,,false,common_voice_zgh_37838688.mp3
"ⴰⵔ ⵜⵜⴷⴷⵓⵏ ⴰⵔ ⴷ ⴼⴼⴰⵍⵏ ⴰⵢⵍⵍⵉ ⵙⴽⵔⵏ, ⵣⵓⵏ ⴷ ⵉⴳ ⴷⴷⵔⵏ ⵓⵔ ⵎⵎⵓⵜⵏ.",tmz_sentence_554,,false,common_voice_zgh_37838689.mp3
ⵜⵜⵙⵍⵍⵖ ⵉ ⵓⵥⴰⵡⴰⵏ.,tmz_sentence_555,,false,common_voice_zgh_37838690.mp3
ⴰⵔ ⴼⵍⵍⴰⵎ ⵉⵙⴽⵉⵔⴽⵉⵙ ⵜⵓⵎ.,tmz_sentence_556,,false,common_voice_zgh_37838691.mp3
ⵉⵙⵙⵓⵙⵎ ⵉⵢⵉ ⴳⵉⴽ ⵓⵙⵙⵔⵇⵇⴱ ⵏⵏⴽ.,tmz_sentence_557,,false,common_voice_zgh_38251014.mp3
ⵙⴽⵔ ⴰⵢⵏⵏⴰ ⵜⵔⵉⴷ.,tmz_sentence_558,,false,common_voice_zgh_38251015.mp3
ⵜⴰⵙⵍⵎⴰⴷⵜ ⵏ ⵜⵎⴰⵣⵉⵖⵜ ⴰⵢⴷ ⴳⵉⵖ.,tmz_sentence_559,,false,common_voice_zgh_38251016.mp3
ⵓⵔ ⵙⵙⵉⵏⵖ ⵎⵉⵏ ⵖⴰ ⵉⵎⵙⴰⵔ.,tmz_sentence_560,,false,common_voice_zgh_38251017.mp3
ⵎⵍⵎⵉ ⵉ ⵜⵓⵔⵉⴷ ⵜⴰⴱⵔⴰⵜ ⵏ ⵜⴰⵢⵔⵉ ⵉⴳⴳⵯⵔⴰⵏ?,tmz_sentence_561,,false,common_voice_zgh_38251018.mp3
ⵉⵏⴽⵔ ⴷ ⵓⵖⵔⴼ ⴼ ⵓⴳⵍⵍⵉⴷ.,tmz_sentence_562,,false,common_voice_zgh_38267014.mp3
ⵜⵓⵎ ⴰⵢⴷ ⵉⴳⴰⵏ ⴰⵎⵙⴳⵏⴰⴼ ⵉⵏⵓ.,tmz_sentence_563,,false,common_voice_zgh_38267015.mp3
ⵜⵓⴹⴼⵉⵜ ⴰⵔ ⵜⵣⴷⴷⵎ ⴰⵏⴱⴷⵓ ⵜⵙⴽⵔ ⴰⵚⵟⵟⵓⵕ ⵉ ⵜⴳⵔⵙⵜ ⴰⵔ ⵜ ⵉⵍⵎⵎⴰ ⴳⵉⵙ ⵜⵛⵜⵜⴰ.,tmz_sentence_564,,false,common_voice_zgh_38267016.mp3
ⵜⴰⵙⵎⵉⵔⵉⵜ ⵜⴰⵎⴰⵜⵜⴰⵢⵜ ⵉ ⵜⵎⵙⵙⵓⴳⵓⵔⵜ ⵜⴰⵎⵙⴳⴳⴷⵜ ⴷ ⵡⴰⵍⵍⴰⵙ ⵏ ⵓⵙⵉⴷⴼ.,tmz_sentence_565,,false,common_voice_zgh_38267017.mp3
ⵜⵓⵎ ⵓⵔ ⴰⴽⴽⵯ ⵉⵙⵙⵉⵏ ⵜⴰⴼⵕⴰⵏⵙⵉⵙⵜ.,tmz_sentence_566,,false,common_voice_zgh_38267018.mp3
ⴰⴼⵓⵍⴰⵢ ⴷⴰⵔⵙ ⵢⴰⵏ ⵓⴱⴱⵉⵔⵀ.,tmz_sentence_567,,false,common_voice_zgh_38267019.mp3
ⵢⵓⴳⵉ ⵜⵓⵎ ⴷ ⵎⴰⵔⵉ ⴰⴷ ⵙⴽⵔⵏ ⴰⵢⵍⵍⵉ ⴰⵙⵏ ⵜⵜⵔⵖ ⴰⴷ ⵜ ⵙⴽⵔⵏ.,tmz_sentence_568,,false,common_voice_zgh_38267020.mp3
ⵎⴰⴷ ⴷⵉⴷⵉ ⵉⵍⵍⴰⵏ?,tmz_sentence_569,,false,common_voice_zgh_38267021.mp3
ⴽⵉⵖ ⴰⵔ ⵉⵢⵉ ⴽ ⵉⴷ ⵜⵙⵙⴽⵜⴰⵢ ⴽⵔⴰⵢⴳⴰⵜ ⵜⴰⵥⴰⵡⴰⵏⵜ ⵏ ⵓⴼⵉⵍⵉⴼ.,tmz_sentence_570,,false,common_voice_zgh_38267022.mp3
ⵖⵔⴰⵏ ⵉⵢⵉ ⵉⵎⴷⴷⵓⴽⴽⴰⵍ ⵉⵏⵓ ⵙ ⵉⵎⵏⵙⵉ.,tmz_sentence_571,,false,common_voice_zgh_38267023.mp3
"ⵓⵔ ⴰⴷ ⵙⵓⵍ ⵜⵡⴹⴹⵕⴷ ⴳ ⵜⵖⵔⵎⵉⵏ ⵜⵉⵎⵇⵇⵔⴰⵏⵉⵏ, ⵎⵉⵏⵣⵉ ⴷⴳⵙⵏⵜ ⵜⵉⴽⴰⵕⴹⵉⵡⵉⵏ ⴳ ⴽⵓ ⴰⴷⵖⴰⵔ.",tmz_sentence_572,,false,common_voice_zgh_38267024.mp3
ⴰⵔ ⵜⵙⴽⵉⵔⴽⵉⵙⵎⵜ.,tmz_sentence_573,,false,common_voice_zgh_38267025.mp3
ⴰⵔ ⵜⵜⴰⵡⵙⵖ ⵙ ⴰⵢⵏⵏⴰ ⵎⵓ ⵥⴹⴰⵕⵖ.,tmz_sentence_574,,false,common_voice_zgh_38267026.mp3
ⵢⵓⴼⴰ ⴰⵙ ⵙⴰⵎⵉ ⴰⴷ ⵉⵣⵣⵉⴳⵉⵣ.,tmz_sentence_575,,false,common_voice_zgh_38267027.mp3
ⴰⵡⴰ ⵉⴳⵍⵍⵉⵏ ⵎⴰⴷ ⵉⵙⴽⴰⵔ ⵉ ⵡⴰⴳⴳⵓ. ⴰⴷ ⵀⵍⵍⵉ ⴼⵍⵍⴰⵙ ⵉⵄⴼⵓ ⵕⴱⴱⵉ.,tmz_sentence_576,,false,common_voice_zgh_38267028.mp3
ⵢⵓⴳⵔ ⵉⵢⵉ ⵟⵓⵎ.,tmz_sentence_577,,false,common_voice_zgh_38267029.mp3
ⵜⵙⴱⵕⴱⵕ ⴷ ⵜⵢⵎⵎⴰⵜ ⵎⵔⴰⵡⵜ ⵜⵎⵍⵍⴰⵍⵉⵏ.,tmz_sentence_578,,false,common_voice_zgh_38267030.mp3
ⴳⴳⵣⵖ ⴷ ⵖ ⵜⵙⵢⵓⵜ.,tmz_sentence_579,,false,common_voice_zgh_38267031.mp3
ⴰⴽⵓⵔⵉ ⴰⴷ ⴳⵉⵖ.,tmz_sentence_580,,false,common_voice_zgh_38267032.mp3
ⵜⵉⵔⵓⴱⴱⴰ ⵏ ⵜⵥⵓⵕⵉⵡⵉⵏ ⵜⵉⵎⴷⵏⴰⵏⵉⵏ.,tmz_sentence_581,,false,common_voice_zgh_38267033.mp3
ⵢⵓⴳⵉ ⴳⵯⵎⴰ ⵢⵓⴳⵔⵜⵏ ⴰⴷ ⴷⵉⴷⵉ ⵉⵎⵓⵏ ⵙ ⴷⴰⵔ ⵢⵉⵎⵎⴰ ⵏⵏⵉ ⵜⵓⵖⴰ ⵉⵍⵍⴰⵏ ⴳ ⵏⵏⴰⴹⴰ.,tmz_sentence_582,,false,common_voice_zgh_38267034.mp3
ⵉⵊⵊⴰ ⵉⵎⵉ ⵏⵏⴽ.,tmz_sentence_583,,false,common_voice_zgh_38267035.mp3
"ⵓⵔ ⵉⵢⵉ ⵢⴰⵖ ⵢⴰⵜ, ⵜⴰⵏⵎⵎⵉⵔⵜ.",tmz_sentence_584,,false,common_voice_zgh_38267036.mp3
ⴰⴱⴰⵖⵓⵖ ⵏⵜⵜⴰ ⵔⴰⴷ ⴰⴽ ⵜⵏ ⵉⴳ ⵎⵇⵇⴰⵔ ⵜⵔⵓⵔⵜ ⵜⴰⵢⵏⵉⵜ.,tmz_sentence_585,,false,common_voice_zgh_38267037.mp3
"ⴽⵯⵏⵏⵉ ⵓⵔ ⵖⵓⵔⵓⵏ ⵍⵍⵉⵏ, ⵡⵉⵏⵓ ⵉⵎⵎⵓⵜ.",tmz_sentence_586,,false,common_voice_zgh_38267038.mp3
ⵓⵔ ⴰⴽⴽⵯ ⵜⵕⵥⵎⵜ ⴼ ⵜⵓⴷⵊⴰ.,tmz_sentence_587,,false,common_voice_zgh_38267039.mp3
"ⵉⵍⵍⴰ ⴷ ⵓⵏⵥⴰⵕ, ⵎⴰⵛⵛⴰⵏ ⵔⵉⵖ ⴰⴷ ⴼⴼⵖⵖ.",tmz_sentence_588,,false,common_voice_zgh_38267040.mp3
ⵉⵏⵉ ⴷ ⵎⴰⵢⴰⵏⵏ ⵙ ⵜⵏⴳⵍⵉⵣⵉⵜ.,tmz_sentence_589,,false,common_voice_zgh_38267041.mp3
ⵉⵙ ⵜⴼⵊⵊⵉⵊⵜ ⴳ ⵓⵙⴰⵔⵓ ⵏ ⵉⴹⴳⴰⵎ?,tmz_sentence_590,,false,common_voice_zgh_38267042.mp3
ⴰⵍⵍⵉⴳ ⴰⵖⵓⵍⵏ ⴷⴰ ⵙⵙⴽⴰⵔⵏ ⵜⴰⴷⴷⵔⵡⵉⵏ ⴰⵔ ⵣⴷⴷⵖⵏ ⴳ ⵜⵎⴷⵉⵏⵉⵏ.,tmz_sentence_591,,false,common_voice_zgh_38267043.mp3
ⵜⵎⵙⴰⵔ ⵙⵓⵍ ⵖⵉⴽⵍⵍⵉ ⵏⵏ ⵓⵔ ⵏⵜⴰⵎ.,tmz_sentence_592,,false,common_voice_zgh_38267044.mp3
"ⵜⴰⴷⵓⵙⵉ, ⵀⴰ ⵜⵜ ⵉⵏⵏ ⴷⴰⵔ ⵜⵉⴷ ⵎⵥⵥⵉⵢⵏⵉⵏ.",tmz_sentence_593,,false,common_voice_zgh_38267045.mp3
